platform,operator,channel_id,channel_name,video_id,video_title,published_date,duration_sec,views,likes,comments
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,wXaEZMz6B30,She pressed ONE BUTTON and blew up their mansion💣😎#shorts #shortdrama #heiress #karma #reelshort,2026-06-13,66,5818,157,2
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,lw7OXZTSldI,"THE CROWN JEWEL AWAKENS!👑They thought she was a useless outcast, but she is a tech & medical GENIUS!",2026-06-12,1843,2108,58,0
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,c2JiL8Sz6G4,"First meeting, final warning❣️#shorts #shortdrama #ceo #billionaire #agegapromance #reelshort",2026-06-12,59,50695,1245,10
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,wgX69GPrJgY,"🤣""This isn't 911. Wrong number"" His fragile ego shattered on the kitchen floor! 🤡#shorts #queen",2026-06-11,80,5560,154,1
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,oAkZt5YTsXk,🎾She served a ball so fast it forced the world champion coach to strip shirtless to keep up!#shorts,2026-06-10,78,2760,96,0
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,PvqrvCnzeR0,THEY CALLED HER AN UNWANTED RUNT🤫🩸 Until the Alphas realized she’s the King's FATED MATE!,2026-06-09,1810,24003,334,1
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,QRqfqUVnE-U,"🤡He tried to act tough until the handsome guy called him ""Number 2"" and made him lose his mind!",2026-06-08,45,4617,121,0
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,_IPxnYE9DKw,I MOVED IN WITH MY SECRET CRUSH... 🥵🐺 But Alpha Damon turned out to be my best friend's DAD!,2026-06-07,1260,10702,143,4
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,XNPTbDx-sgE,"He mocked her on live , so she took her tennis racket and DESTROYED his life👠🎾#shorts #tennis #queen",2026-06-07,73,11210,349,2
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,o_NYiR8saR8,🔥FORBIDDEN FIRE: Nicole always played by the rules🤫until her dangerous stepbrother break them all!,2026-06-06,2036,4421,59,0
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,cv4kTzA0p4s,【FULL】Taming My Bullies1&2&3 | How the transfer girl conquered the academy and the tyrant's heart! 🎓,2026-06-04,6303,104047,1360,83
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,hQQziWBHbXo,"He forgot his ""obedient girlfriend"" is actually a World Record Grand Slam Queen🎾#shorts #tennis",2026-06-04,102,29640,1147,3
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,zYyTc2Hx8Yw,IT'S OVER! 😭💔 Rowan destroyed his entire world just to give Emma the ending she always deserved!,2026-06-03,1963,71289,818,23
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,xz9ERDsRwjs,❤️‍🔥THE BIG FOUR FINALE! 👑 Rowan broke The Big Four’s ultimate trap to give Emma her HAPPY ENDING!,2026-06-03,1626,7052,91,3
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,svhkCuELRmE,HE CHEATED AND ASKED ME TO COACH HIS MISTRESS! 🤬🎾 So I stepped back on court to BEAT THEM BOTH!,2026-06-02,1784,10736,235,12
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,EfKvQXumqMw,MY WORST ENEMY SAVED MY SECRET! 🤫🏒 The hockey bad boy claimed my smutty story was about HIM!,2026-06-01,2043,4174,59,2
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,tuM19JT3xNE,🍽️THE FORBIDDEN DISASTER:Olive walked into her fake boyfriend's mansion and saw her secret lover! 🤯,2026-06-01,1703,3762,39,1
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,0ODa2ds9pRA,"Lol😱She texted her bestie, but she forgot her laptop was CONNECTED! 💥#shorts #shortdrama #funny",2026-05-31,92,1459,27,0
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,opH_lOASFis,"SLEEPING WITH MY CEO EX-HUSBAND! 🥵🏢 But he neglected me so much, he doesn’t even know my face!",2026-05-30,1060,1655,24,1
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,S051IeWROFE,"OMG🥵🥵""It's not like I haven't seen you before."" #shorts #shortdrama #bodyguard #reunion #chemistry",2026-05-30,91,104535,4260,48
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,u7TZ-UUai1A,"💔She thought he was hiding something, until she discovered his painful secret...#shorts #shortdrama",2026-05-30,105,1765,53,1
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,1tub5Zzy5PI,MY SCANDALOUS TEXT WAS LEAKED! 📱🥵 Now I'm forced to live with my billionaire boss!,2026-05-29,1367,2026,29,2
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,UwNhp1Wer78,"HE PRETENDED TO CHEAT... 💔🛡️ But 3 years later, the crippled hero became her lethal bodyguard!",2026-05-29,1371,37534,713,16
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,_H0HVpWqJ38,"😭💔He broke her heart on purpose, but when he lifted the blanket... #shorts #shortdrama #bodyguard",2026-05-29,99,88433,2500,29
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,dBoeSyTXsAQ,THE ALPHA QUEEN’S ASCENSION:👑✨Exposing the mistress and her trash fiancé in front of the royal pack!,2026-05-28,2012,8219,131,7
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,7GPr5gL-3og,"He swore she was just a 'little sister', but his eyes say otherwise... 🤫#shorts #shortdrama #fyp",2026-05-27,63,1187,24,0
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,FyW1HCZdPN8,The ultimate definition of 'Mess around and find out' 😂👇#shorts #shortdrama #mustwatch #reelshort,2026-05-27,61,9663,282,2
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,nmdG9XGBEPI,"👀He told her the dress was too short, but his eyes said something ELSE… 🔥#shorts #shortdrama #fyp",2026-05-27,62,17549,370,0
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,vg5949MFqhg,MY BROTHERS KICKED ME OUT FOR A FRAUD... 💀👑Now I’m returning to buy their whole empire!,2026-05-26,1883,3362,56,3
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,Awym03kx9yM,💔Caught Cheating on Day One of College! 🏫 Moving in with my childhood crush was a chaotic mistake...,2026-05-26,1618,4941,87,2
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,lHCRe2NoPzM,PREGNANT WITH THE ALPHA'S HEIR! 🤰🐺 The moment the ruthless billionaire forced me into a marriage!,2026-05-25,1552,40716,420,19
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,LFlMq8VO2MY,【Full】Taming My Bullies 1&2 | From Public Enemy No.1 to the Billionaire Heir’s secret obsession😳👇,2026-05-25,4442,57897,553,15
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,LF9TEXBGEII,From Broke to Pampered Bride:🤰The exact moment the ruthless tycoon found out I'm carrying his heirs!,2026-05-24,1548,5659,59,0
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,YMo6M2GzOlE,💎THE SEQUEL: The Rich Elite Hated Me… But Their Golden Boy Fell in Love With Me😏|Taming My Bullies 2,2026-05-24,2222,124411,1292,42
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,gWifXxwbLIs,💎THE ELITE ACADEMY SEQUEL: Can forbidden love triumph over a powerful fiancée? | Taming My Bullies 2,2026-05-23,1768,67688,665,13
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,q78BB-1L6dU,"🖤The Moment the Bully Realizes: 🤫The quiet, nerdy girl she’s tormenting is the TRUE Mafia Heiress!",2026-05-23,1122,2890,52,0
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,X72upXvJHic,"I’M PREGNANT & DYING... 🤰💔 But my Alpha mate abandoned me to save his ""White Moonlight"" instead!",2026-05-22,1744,16293,191,3
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,v4hzrfzBqAU,👑From Broken Princess to Ruthless Queen: 🤫 The moment my new fated mate helped me get my revenge!,2026-05-22,1066,26511,287,8
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,XpnaJA04Gzo,TRAPPED IN A PASSENGER SEAT:🌅💔The boy I spent one secret summer night with won’t let me escape again,2026-05-21,1193,2755,26,0
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,DSc9BNTqLrk,THE MARRIAGE TRAP: 🍷💄 Every fake touch with my possessive CEO boss is becoming dangerously REAL...,2026-05-21,2000,2573,40,1
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,hssApDYK0UI,"8 YEARS OF LOVE WASTED: 😭🍷 Leaving the man who used me as a substitute, carrying his unborn heir.",2026-05-20,1328,4507,61,8
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,8MDOD3k_g-U,“You thought I was a penniless housewife?” 🛑👠 The Billionaire Queen returns from prison for revenge!,2026-05-20,1373,11577,166,6
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,QIUlRadp9pM,"FORBIDDEN CAMPUS SCANDAL: 💼🔥Staring at my strict professor, carrying the baby he doesn't know about.",2026-05-19,1068,11730,84,1
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,WwnMt1keXsU,They tried to ruin her exam😱😱WATCH THE NERD’S REVENGE🔥#revenge #shorts #shortdrama #nerd #mustwatch,2026-05-19,60,2328,40,0
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,XM1WnJm_PCM,From Manhattan Heiress to Texas Cowboy… And He’s My Ex’s Uncle?! 😱💖| Lassoed by a Cowboy's Love,2026-05-19,433,1328,16,2
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,EX4U2L1W5NE,🤠He’s the hottest cowboy in town... and my ex-fiancé’s UNCLE. 🔥| Lassoed by a Cowboy's Love,2026-05-19,324,1865,22,1
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,V3jDfaisQlA,"My Cowboy, My Protector, My Everything😏💖#shorts #cowboys #romance #shortdrama #mustwatch #reelshort",2026-05-19,38,3556,56,1
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,ygF2JVeif3I,"WE ARE BOTH CURSED. 🔮🛑 His inner beast is turning rogue, and my silence is the only cure!",2026-05-19,1248,18333,256,3
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,GEEf1YbUuRM,"""She's so hot""🔥From City Girl to Cowboy’s Heart 😏#shorts #cowboys #romance #shortdrama #mustwatch",2026-05-19,55,578,15,0
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,zuimUQgacS0,🤫THEY BETTED TO DESTROY THE POOR SCHOLARSHIP GIRL... BUT SHE’S PLAYING THEM ALL! 🏫👑,2026-05-18,1353,2603,26,3
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,2Wgkco8BONM,"🔥Broke, Betrayed, and Falling for My Ex’s Sexy Cowboy Uncle🐴#shorts #cowboys #romance #shortdrama",2026-05-18,56,2456,33,0
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,4cvc2-BqKQ4,🎭I PRETENDED TO BE POOR AT SCHOOL... THEN MY MAID'S DAUGHTER STOLE MY LIFE!,2026-05-18,1931,152642,1302,41
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,EtQp1gzExrM,"""SHE HAS 3 MONTHS LEFT."" THE MOMENT HE REALIZED HE KILLED THE WOMAN HE LOVED. 🏥🕯️",2026-05-17,1592,11391,143,2
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,FYc9JeUxz3g,⛓️THE CURSED ALPHA’S MATE: A Forbidden Love For The Fate Of The Pack. 🐺| The Cursed Alpha's Mate,2026-05-17,1651,64409,585,5
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,8xufhfEE2cQ,🤠MY EX STRANDED ME IN TEXAS... NOW I’M SLEEPING WITH HIS SEXY UNCLE. 🔥| Lassoed by a Cowboy's Love,2026-05-16,974,18313,187,4
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,hw35mkvtHOY,💞【Must-Watch】🐺TOP Werewolf Romance Drama Collection #shortdrama #romance #werewolfromance #werewolf,2026-05-16,5014,2008,31,0
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,dlrAHKKhAf8,😭MY PARENTS BULLIED ME TO PROTECT AN IMPOSTOR. 🩸 THE KARMA IS REAL.,2026-05-16,1397,9304,114,6
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,C58QKmigP1c,📚TEACHING THE TEACHER: The Forbidden Affair of Sylvia&Professor Calhoun.🍎| Surrender to My Professor,2026-05-15,1221,12413,89,2
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,IFW4CSJGguE,🤫HE’S MY BROTHER’S BIGGEST RIVAL. AND NOW HE’S IN MY BED!🚫| Hate to Love You,2026-05-15,1302,115376,673,11
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,N3SC6ktssxs,"🤐He’s my guardian, my dad’s best friend, and the man I’m NOT supposed to want❣️",2026-05-14,1598,10898,77,0
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,QVxJFB-Oauk,👠I SURVIVED. NOW IT'S HIS TURN TO PAY.  | I Love You More Than Life,2026-05-14,1504,27117,294,13
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,2ZNi2ElkoJI,"🚫FALLING FOR MY DAD’S RIVAL? NO, HIS BEST FRIEND. 🥃#shorts #booktok #shortdrama #agegapromance",2026-05-14,60,486,10,0
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,VwEOLIy8OgY,🥲From Starving Orphan to 👑Olympian Goddess: The secret my mother died to protect!,2026-05-13,1403,103438,807,14
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,Iqxy4PgUpTc,"💍He wants a DIVORCE to be with his crush, but his crush is the WIFE he’s never met! 😱",2026-05-13,1813,7666,97,3
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,EXlOBQ9m9r0,"⚔️Our families killed each other, but the Moon Goddess made us FATED MATES!🐺|Bound to the Rebel Wolf",2026-05-12,1884,59279,688,14
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,10pvgYcLnfs,"💍I Married A Stranger To Escape My Past, Not Knowing He’S The Secret CEO! 😱",2026-05-12,2069,53254,374,8
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,mgg9YziPtlI,😱One night was supposed to be enough... until he became my father’s new boss. 💍,2026-05-11,1587,25988,198,2
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,op4tRKbXM4g,🐺They mocked her... until her Fated Bloodline awakened! ⚡#shorts #werewolf #romance #mustwatch,2026-05-11,57,2024,102,0
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,3qyjFVWA0NA,🍲The Secret Ingredient Is Revenge: Why Every Critic Is Falling For The Chef They Once Mocked. 👑,2026-05-11,1395,2329,30,1
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,HMf2qHqh1mw,😱I Dumped Him When He Was Broke... Now He’s A Billionaire And My New BOSS! 💸,2026-05-11,1191,14121,142,4
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,2Md5WWC2thA,"🍳I Was A Legendary Chef Who Gave Up Everything For Him—Until He Cheated. Now, THE QUEEN IS BACK! 👑",2026-05-10,1232,1861,27,0
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,6TN3FwaiGNc,🏒My College Ex Is Now An NHL Superstar... And He Just Walked Into My Hospital! 🩺,2026-05-10,1195,11176,122,0
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,AriJDOGXYDY,"I Was Dumped By My Ex, So I Fell For His Billionaire FATHER-IN-LAW! 😱💍",2026-05-09,1782,461868,2866,17
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,64CSXUwo2uo,The moment the Queen reveals her secret... the silence is DEAFENING😱🔥#shorts #reelshort #revenge,2026-05-09,60,1933,74,0
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,F8GoGkud0wM,😱He said 'You're wet'—I wasn't ready for that!#shorts #reelshort #agegapromance #billionaire #taboo,2026-05-09,59,675,12,1
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,rEFsk5qY2zI,I Was The Wolf-less Outcast Until The Most Dangerous Alpha Claimed Me. 🐾👑,2026-05-09,1812,28326,339,9
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,k9lFFCa-LgY,🏰Dumping The Nephew For The Uncle: My Secret Contract With A Powerful Kingpin. 🔥,2026-05-08,1677,32659,353,8
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,SRXnhcVPu-U,"I Was Just A🏥 ""Lucky Bride"" To Save My Mom, Until My Comatose Husband Opened His Eyes?! ✨#shorts",2026-05-08,89,2759,69,2
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,m0sPYdPmePY,😱I Saved A Mafia Boss & My Friend Stole The Credit... Now He’s My PASTRY Apprentice! 🥐,2026-05-08,1918,17938,175,7
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,w0d7Jv2t570,I Married A Billionaire In A Coma For Money... Then He Woke Up & Caught Me! 😱💍,2026-05-07,1766,75603,758,19
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,2rRT2qiPmf0,🦇I Risked My Life To Leave My Toxic Master... And Woke Up In A Prince’s Bed✨,2026-05-07,64,1406,42,0
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,7H-rP59zLNA,"👑Discarded By A Lord, Rescued By A Prince: 🔥The Revenge Of The Blood Thrall!",2026-05-07,1933,5419,87,1
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,RJ7R3U2m3L0,"☕️From Coffee Girl To Super-Producer: I Built His Career, Now I’m Taking It Back🎧",2026-05-06,2024,9734,127,1
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,eg4S4gBLD-E,From Low-Rank Wolf To 🌕The True Luna: My Transformation Shocked The Entire Pack! 💥,2026-05-06,1997,35988,551,8
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,giGRl5VH73s,🧹From School Janitor To Billionaire’s Wife: I Saved His Daughter & He Changed My Life! 💍,2026-05-06,1936,36359,380,9
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,az143Q7vv4k,🫢🫢He found his fated mate!!,2026-05-06,67,8803,273,2
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,bCO8O7xbPzA,"♟️He Thinks I'm Crying At Home, But I'm Planning My Exit With His Mom! 👑",2026-05-06,1536,11844,107,1
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,soTP1WVYJdo,❄️The Rejected Luna Returned With A Secret Heir—And A Powerful Clan Behind Her! 🤰,2026-05-05,1108,18274,227,7
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,9fmGSejOUBU,"👑REJECTED BY THE ALPHA, CLAIMED BY THE CROWN: The Silver Snow Princess🐺",2026-05-05,60,4062,110,0
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,bNXFIjWX-ao,"💔""Get Rid Of The Baby!"" I Left My Alpha Husband, Now He Discovered I’m His Queen!🐺",2026-05-04,1165,4799,63,0
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,iBU_qdqeBcI,🤫The Coldest Surgeon In The Hospital Doesn't Know I’m Carrying His Heir... 🏥,2026-05-04,1687,19509,189,5
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,UPlt0wIHfzc,👠Revenge Is A Dish Best Served By A Billionaire: Replacing My Cheating Fiancé! 🥂,2026-05-04,1426,17255,227,3
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,zYZHk7NqyTc,🖤🏁HE CHEATED. I LEAVE. MY BILLIONAIRE EX IS WAITING. 😎,2026-05-03,1412,9438,95,1
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,qSawJwJURW0,"🥀The Alpha Rejected Me, But I Returned As The Lycan Queen He Must Bow To! 💍",2026-05-03,1150,16004,259,1
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,0SE_oopKIDc,"🫨The ""Homeless Man"" Who Impregnated Me 6 Years Ago Is Now My Billionaire Boss! 👪",2026-05-03,1225,9017,83,6
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,PXcuXN82EpA,🫣From a One-Night Stand to CEO’s Office: I Met the Father of My Secret Son Again! 💍,2026-05-02,1456,11327,101,6
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,AGIXJPe-3mk,"💍Contract Marriage with the Mafia Boss: He only wanted the heir, but now he wants ME🔥",2026-05-02,1427,27716,284,6
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,CK5UpS_R670,🤯🤯My ex isn't human...,2026-05-02,80,1419,30,1
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,Zcg4kgTIzaA,"💎From Park Bench to Private Jet👑: Her ""Homeless Husband"" is actually the World's Richest Man!",2026-05-02,1825,24585,246,7
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,WByS1vGb_SY,WOW📱She gets a glimpse into the future?!,2026-05-01,77,359,7,0
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,BbZrgYG9fK0,"10 Years a Secret Wife: ✍️The moment I signed the divorce, my real life began✨",2026-05-01,1006,16622,198,6
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,DtLGp3K7fyg,"My cheating ex-husband is begging for a second chance🙄, but I’ve found a Real King!👑",2026-05-01,1547,32054,303,8
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,Pt5MHWFpgos,"She was 🏹killed by her sister, but reborn to marry the Hidden Lycan King! 🐺",2026-05-01,1962,49679,712,21
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,_NuCNQRS4YI,⛓️The Gossip App that Predicts the Future?! Her first notification was a death trap! 📱🔮,2026-04-30,2088,2246,27,0
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,2gExrPCK31Q,💍A Human Mate for the Cursed Alpha King? This fated bond is a death sentence!🥹,2026-04-30,1963,178401,1844,50
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,jc4_RXJGNog,"💔Eight years of silence, one life-saving miracle 🥲Can Ella trust the ""Monster"" again?",2026-04-30,2110,31942,301,5
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,Ha0y-xGcYug,OMG😍😍He appeared like a god!,2026-04-29,84,4718,97,0
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,PAxFQxjJChI,🙄Gold-digger? Think again! 🧠💎She’s the legendary doctor everyone is dying to meet!,2026-04-29,1918,41221,400,7
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,vtb4YjA_EpA,Gold Digger❌ Global Heiress✅,2026-04-29,68,1815,31,0
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,AzBogzZhY8E,🤭The Cheerleader’s New Game: 💅Scoring the man her enemies hate the most!,2026-04-29,1573,1548,14,0
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,xw7mmIJ-ruo,🫦Married to the billionaire with a Kiss!,2026-04-29,54,2384,46,0
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,r7ZDTN9vKqs,💫Contract Marriage Gone Wrong: The Billionaire's Regret &💃 The Lost Heiress’s Return！,2026-04-28,2274,10559,72,4
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,sqQ-s8w_AGE,🫢She Kissed a Stranger to Escape a Creep... and Married to a Billionaire💞! | Kiss Me 99 Times a Day,2026-04-28,1664,5532,44,1
