platform,operator,channel_id,channel_name,video_id,video_title,published_date,duration_sec,views,likes,comments
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,AJ28WHy2tJM,"⚡️You broke our bond, now watch me unlock my TRUE power. 🐺#shorts #werewolf #fatedmates #alphaking",2026-06-23,56,9744,323,4
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,20brbFsXqDA,"THE FAKE DATING !🏒The hockey star tried to teach his nerd tutor how to flirt, but he fell first!🤦‍♂️",2026-06-22,1777,8981,128,4
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,loe6l7JGHxs,"She thought it was a safe escape, but she walked into a sweeter trap❤️#shorts #shortdrama #heiress",2026-06-21,131,2988,124,0
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,nWuVKpR-N6M,THE FORBIDDEN CROSSING! 🥵🔥She pushed her stoic bodyguard until he finally SNAPPED!,2026-06-21,1577,1540,31,1
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,IMbChtS7BuI,HE CHOSE HER! ⚠️ The Alpha went feral to protect his pregnant human mate from an evil she-wolf!,2026-06-20,2006,14008,220,4
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,KX_E09bB298,🔥FIRE vs ICE!❄️  Two supernaturally handsome rivals trapped me in my car to claim my soul!,2026-06-19,1532,2293,30,0
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,7xz2Vw-d8kc,"I WAS HOMELESS LIVING IN MY CAR😔Suddenly, I became the mate of BOTH the Werewolf & Vampire Prince!💫",2026-06-19,1547,2164,25,1
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,3iV2OFUauuQ,"""Whom thy love shall feel thy pain."" 🩸 The wolf curse is REAL.#shorts #werewolf #shortdrama #alpha",2026-06-18,121,1343,44,0
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,D4WPb6Dcwzc,A DEADLY TRAP! ❣️ The billionaire mobster who survived her forced her into a forbidden game!,2026-06-18,1999,31649,351,4
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,5clCYdgcbko,HE IMPRISONED THE ENEMY'S DAUGHTER FOR REVENGE⛓🩸Then he discovered the heartbreaking truth!,2026-06-16,2174,5614,71,2
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,4VAPF5kUHEI,DANGEROUS GAMES! ⚠️The ruthless mafia boss forced his beautiful assassin into a deadly contract!,2026-06-15,1182,6644,97,0
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,8HxvAG73R88,He realized his human intern used him for a promotion🔥💵#shorts #werewolf #shortdrama #alpha,2026-06-15,108,50855,1693,6
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,QxZzwMP3ibM,The innocent human intern walked in and became his unexpected cure🥵🥵#shorts #werewolf #shortdrama,2026-06-15,84,1368,37,0
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,v3oGACA9Eb8,I’M PREGNANT WITH HIS RARE TRIPLETS🤰🏻🐺 But my ruthless Alpha Husband feels my every pain!,2026-06-15,1184,20304,333,7
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,zb9U1-EzRik,I INJURED THE ARROGANT HOCKEY CAPTAIN😳🏒 Now I'm forced to be his personal locker room assistant!,2026-06-14,902,4599,57,1
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,b5ovhG3nNoM,The real heiress returned and saw her ATTEMPTED KILLER#shorts #shortdrama #heiress #karma #reelshort,2026-06-14,98,4045,134,0
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,wXaEZMz6B30,She pressed ONE BUTTON and blew up their mansion💣😎#shorts #shortdrama #heiress #karma #reelshort,2026-06-13,66,5929,158,1
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,lw7OXZTSldI,"THE CROWN JEWEL AWAKENS!👑They thought she was a useless outcast, but she is a tech & medical GENIUS!",2026-06-12,1843,2133,58,0
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,c2JiL8Sz6G4,"First meeting, final warning❣️#shorts #shortdrama #ceo #billionaire #agegapromance #reelshort",2026-06-12,59,52951,1277,10
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,wgX69GPrJgY,"🤣""This isn't 911. Wrong number"" His fragile ego shattered on the kitchen floor! 🤡#shorts #queen",2026-06-11,80,5617,154,1
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,oAkZt5YTsXk,🎾She served a ball so fast it forced the world champion coach to strip shirtless to keep up!#shorts,2026-06-10,78,2813,97,0
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,PvqrvCnzeR0,THEY CALLED HER AN UNWANTED RUNT🤫🩸 Until the Alphas realized she’s the King's FATED MATE!,2026-06-09,1810,24347,338,1
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,QRqfqUVnE-U,"🤡He tried to act tough until the handsome guy called him ""Number 2"" and made him lose his mind!",2026-06-08,45,4665,121,0
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,_IPxnYE9DKw,I MOVED IN WITH MY SECRET CRUSH... 🥵🐺 But Alpha Damon turned out to be my best friend's DAD!,2026-06-07,1260,10838,142,4
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,XNPTbDx-sgE,"He mocked her on live , so she took her tennis racket and DESTROYED his life👠🎾#shorts #tennis #queen",2026-06-07,73,11289,350,2
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,o_NYiR8saR8,🔥FORBIDDEN FIRE: Nicole always played by the rules🤫until her dangerous stepbrother break them all!,2026-06-06,2036,4479,59,0
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,cv4kTzA0p4s,【FULL】Taming My Bullies1&2&3 | How the transfer girl conquered the academy and the tyrant's heart! 🎓,2026-06-04,6303,133559,1814,108
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,hQQziWBHbXo,"He forgot his ""obedient girlfriend"" is actually a World Record Grand Slam Queen🎾#shorts #tennis",2026-06-04,102,30457,1160,3
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,zYyTc2Hx8Yw,IT'S OVER! 😭💔 Rowan destroyed his entire world just to give Emma the ending she always deserved!,2026-06-03,1963,86634,986,25
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,xz9ERDsRwjs,❤️‍🔥THE BIG FOUR FINALE! 👑 Rowan broke The Big Four’s ultimate trap to give Emma her HAPPY ENDING!,2026-06-03,1626,7401,95,3
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,svhkCuELRmE,HE CHEATED AND ASKED ME TO COACH HIS MISTRESS! 🤬🎾 So I stepped back on court to BEAT THEM BOTH!,2026-06-02,1784,10864,238,12
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,EfKvQXumqMw,MY WORST ENEMY SAVED MY SECRET! 🤫🏒 The hockey bad boy claimed my smutty story was about HIM!,2026-06-01,2043,4208,60,2
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,tuM19JT3xNE,🍽️THE FORBIDDEN DISASTER:Olive walked into her fake boyfriend's mansion and saw her secret lover! 🤯,2026-06-01,1703,3775,40,1
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,0ODa2ds9pRA,"Lol😱She texted her bestie, but she forgot her laptop was CONNECTED! 💥#shorts #shortdrama #funny",2026-05-31,92,1516,27,0
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,opH_lOASFis,"SLEEPING WITH MY CEO EX-HUSBAND! 🥵🏢 But he neglected me so much, he doesn’t even know my face!",2026-05-30,1060,1678,24,1
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,S051IeWROFE,"OMG🥵🥵""It's not like I haven't seen you before."" #shorts #shortdrama #bodyguard #reunion #chemistry",2026-05-30,91,109994,4380,48
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,u7TZ-UUai1A,"💔She thought he was hiding something, until she discovered his painful secret...#shorts #shortdrama",2026-05-30,105,1838,53,1
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,1tub5Zzy5PI,MY SCANDALOUS TEXT WAS LEAKED! 📱🥵 Now I'm forced to live with my billionaire boss!,2026-05-29,1367,2040,29,2
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,UwNhp1Wer78,"HE PRETENDED TO CHEAT... 💔🛡️ But 3 years later, the crippled hero became her lethal bodyguard!",2026-05-29,1371,38807,723,16
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,_H0HVpWqJ38,"😭💔He broke her heart on purpose, but when he lifted the blanket... #shorts #shortdrama #bodyguard",2026-05-29,99,91130,2560,29
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,dBoeSyTXsAQ,THE ALPHA QUEEN’S ASCENSION:👑✨Exposing the mistress and her trash fiancé in front of the royal pack!,2026-05-28,2012,8259,131,7
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,7GPr5gL-3og,"He swore she was just a 'little sister', but his eyes say otherwise... 🤫#shorts #shortdrama #fyp",2026-05-27,63,1243,24,0
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,FyW1HCZdPN8,The ultimate definition of 'Mess around and find out' 😂👇#shorts #shortdrama #mustwatch #reelshort,2026-05-27,61,9713,282,2
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,nmdG9XGBEPI,"👀He told her the dress was too short, but his eyes said something ELSE… 🔥#shorts #shortdrama #fyp",2026-05-27,62,18798,395,0
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,vg5949MFqhg,MY BROTHERS KICKED ME OUT FOR A FRAUD... 💀👑Now I’m returning to buy their whole empire!,2026-05-26,1883,3374,56,3
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,Awym03kx9yM,💔Caught Cheating on Day One of College! 🏫 Moving in with my childhood crush was a chaotic mistake...,2026-05-26,1618,5230,90,2
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,lHCRe2NoPzM,PREGNANT WITH THE ALPHA'S HEIR! 🤰🐺 The moment the ruthless billionaire forced me into a marriage!,2026-05-25,1552,40933,421,19
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,LFlMq8VO2MY,【Full】Taming My Bullies 1&2 | From Public Enemy No.1 to the Billionaire Heir’s secret obsession😳👇,2026-05-25,4442,59403,565,16
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,LF9TEXBGEII,From Broke to Pampered Bride:🤰The exact moment the ruthless tycoon found out I'm carrying his heirs!,2026-05-24,1548,5676,59,0
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,YMo6M2GzOlE,💎THE SEQUEL: The Rich Elite Hated Me… But Their Golden Boy Fell in Love With Me😏|Taming My Bullies 2,2026-05-24,2222,129683,1340,43
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,gWifXxwbLIs,💎THE ELITE ACADEMY SEQUEL: Can forbidden love triumph over a powerful fiancée? | Taming My Bullies 2,2026-05-23,1768,78363,775,16
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,q78BB-1L6dU,"🖤The Moment the Bully Realizes: 🤫The quiet, nerdy girl she’s tormenting is the TRUE Mafia Heiress!",2026-05-23,1122,2898,52,0
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,X72upXvJHic,"I’M PREGNANT & DYING... 🤰💔 But my Alpha mate abandoned me to save his ""White Moonlight"" instead!",2026-05-22,1744,16391,193,3
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,v4hzrfzBqAU,👑From Broken Princess to Ruthless Queen: 🤫 The moment my new fated mate helped me get my revenge!,2026-05-22,1066,26553,284,8
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,XpnaJA04Gzo,TRAPPED IN A PASSENGER SEAT:🌅💔The boy I spent one secret summer night with won’t let me escape again,2026-05-21,1193,2761,25,0
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,DSc9BNTqLrk,THE MARRIAGE TRAP: 🍷💄 Every fake touch with my possessive CEO boss is becoming dangerously REAL...,2026-05-21,2000,2583,39,1
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,hssApDYK0UI,"8 YEARS OF LOVE WASTED: 😭🍷 Leaving the man who used me as a substitute, carrying his unborn heir.",2026-05-20,1328,4524,60,8
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,8MDOD3k_g-U,“You thought I was a penniless housewife?” 🛑👠 The Billionaire Queen returns from prison for revenge!,2026-05-20,1373,11612,166,6
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,QIUlRadp9pM,"FORBIDDEN CAMPUS SCANDAL: 💼🔥Staring at my strict professor, carrying the baby he doesn't know about.",2026-05-19,1068,11748,82,0
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,WwnMt1keXsU,They tried to ruin her exam😱😱WATCH THE NERD’S REVENGE🔥#revenge #shorts #shortdrama #nerd #mustwatch,2026-05-19,60,2366,40,0
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,XM1WnJm_PCM,From Manhattan Heiress to Texas Cowboy… And He’s My Ex’s Uncle?! 😱💖| Lassoed by a Cowboy's Love,2026-05-19,433,1334,16,2
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,EX4U2L1W5NE,🤠He’s the hottest cowboy in town... and my ex-fiancé’s UNCLE. 🔥| Lassoed by a Cowboy's Love,2026-05-19,324,1873,21,1
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,V3jDfaisQlA,"My Cowboy, My Protector, My Everything😏💖#shorts #cowboys #romance #shortdrama #mustwatch #reelshort",2026-05-19,38,3591,57,1
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,ygF2JVeif3I,"WE ARE BOTH CURSED. 🔮🛑 His inner beast is turning rogue, and my silence is the only cure!",2026-05-19,1248,18404,254,3
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,GEEf1YbUuRM,"""She's so hot""🔥From City Girl to Cowboy’s Heart 😏#shorts #cowboys #romance #shortdrama #mustwatch",2026-05-19,55,617,15,0
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,zuimUQgacS0,🤫THEY BETTED TO DESTROY THE POOR SCHOLARSHIP GIRL... BUT SHE’S PLAYING THEM ALL! 🏫👑,2026-05-18,1353,2624,26,3
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,2Wgkco8BONM,"🔥Broke, Betrayed, and Falling for My Ex’s Sexy Cowboy Uncle🐴#shorts #cowboys #romance #shortdrama",2026-05-18,56,2489,33,0
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,4cvc2-BqKQ4,🎭I PRETENDED TO BE POOR AT SCHOOL... THEN MY MAID'S DAUGHTER STOLE MY LIFE!,2026-05-18,1931,161922,1391,45
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,EtQp1gzExrM,"""SHE HAS 3 MONTHS LEFT."" THE MOMENT HE REALIZED HE KILLED THE WOMAN HE LOVED. 🏥🕯️",2026-05-17,1592,11428,143,2
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,FYc9JeUxz3g,⛓️THE CURSED ALPHA’S MATE: A Forbidden Love For The Fate Of The Pack. 🐺| The Cursed Alpha's Mate,2026-05-17,1651,64838,586,5
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,8xufhfEE2cQ,🤠MY EX STRANDED ME IN TEXAS... NOW I’M SLEEPING WITH HIS SEXY UNCLE. 🔥| Lassoed by a Cowboy's Love,2026-05-16,974,18352,186,4
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,hw35mkvtHOY,💞【Must-Watch】🐺TOP Werewolf Romance Drama Collection #shortdrama #romance #werewolfromance #werewolf,2026-05-16,5014,2030,32,0
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,dlrAHKKhAf8,😭MY PARENTS BULLIED ME TO PROTECT AN IMPOSTOR. 🩸 THE KARMA IS REAL.,2026-05-16,1397,9317,114,6
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,C58QKmigP1c,📚TEACHING THE TEACHER: The Forbidden Affair of Sylvia&Professor Calhoun.🍎| Surrender to My Professor,2026-05-15,1221,12434,89,2
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,IFW4CSJGguE,🤫HE’S MY BROTHER’S BIGGEST RIVAL. AND NOW HE’S IN MY BED!🚫| Hate to Love You,2026-05-15,1302,115566,672,11
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,N3SC6ktssxs,"🤐He’s my guardian, my dad’s best friend, and the man I’m NOT supposed to want❣️",2026-05-14,1598,10914,78,0
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,QVxJFB-Oauk,👠I SURVIVED. NOW IT'S HIS TURN TO PAY.  | I Love You More Than Life,2026-05-14,1504,27386,299,13
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,2ZNi2ElkoJI,"🚫FALLING FOR MY DAD’S RIVAL? NO, HIS BEST FRIEND. 🥃#shorts #booktok #shortdrama #agegapromance",2026-05-14,60,513,10,0
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,VwEOLIy8OgY,🥲From Starving Orphan to 👑Olympian Goddess: The secret my mother died to protect!,2026-05-13,1403,106594,843,14
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,Iqxy4PgUpTc,"💍He wants a DIVORCE to be with his crush, but his crush is the WIFE he’s never met! 😱",2026-05-13,1813,7680,96,3
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,EXlOBQ9m9r0,"⚔️Our families killed each other, but the Moon Goddess made us FATED MATES!🐺|Bound to the Rebel Wolf",2026-05-12,1884,59941,701,14
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,10pvgYcLnfs,"💍I Married A Stranger To Escape My Past, Not Knowing He’S The Secret CEO! 😱",2026-05-12,2069,56342,393,8
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,mgg9YziPtlI,😱One night was supposed to be enough... until he became my father’s new boss. 💍,2026-05-11,1587,26816,205,3
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,op4tRKbXM4g,🐺They mocked her... until her Fated Bloodline awakened! ⚡#shorts #werewolf #romance #mustwatch,2026-05-11,57,2058,102,0
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,3qyjFVWA0NA,🍲The Secret Ingredient Is Revenge: Why Every Critic Is Falling For The Chef They Once Mocked. 👑,2026-05-11,1395,2347,30,1
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,HMf2qHqh1mw,😱I Dumped Him When He Was Broke... Now He’s A Billionaire And My New BOSS! 💸,2026-05-11,1191,14141,139,4
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,2Md5WWC2thA,"🍳I Was A Legendary Chef Who Gave Up Everything For Him—Until He Cheated. Now, THE QUEEN IS BACK! 👑",2026-05-10,1232,1869,27,0
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,6TN3FwaiGNc,🏒My College Ex Is Now An NHL Superstar... And He Just Walked Into My Hospital! 🩺,2026-05-10,1195,11207,121,0
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,AriJDOGXYDY,"I Was Dumped By My Ex, So I Fell For His Billionaire FATHER-IN-LAW! 😱💍",2026-05-09,1782,471803,2920,19
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,64CSXUwo2uo,The moment the Queen reveals her secret... the silence is DEAFENING😱🔥#shorts #reelshort #revenge,2026-05-09,60,1960,74,0
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,F8GoGkud0wM,😱He said 'You're wet'—I wasn't ready for that!#shorts #reelshort #agegapromance #billionaire #taboo,2026-05-09,59,707,12,1
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,rEFsk5qY2zI,I Was The Wolf-less Outcast Until The Most Dangerous Alpha Claimed Me. 🐾👑,2026-05-09,1812,28441,339,9
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,k9lFFCa-LgY,🏰Dumping The Nephew For The Uncle: My Secret Contract With A Powerful Kingpin. 🔥,2026-05-08,1677,32775,352,8
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,SRXnhcVPu-U,"I Was Just A🏥 ""Lucky Bride"" To Save My Mom, Until My Comatose Husband Opened His Eyes?! ✨#shorts",2026-05-08,89,2786,70,2
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,m0sPYdPmePY,😱I Saved A Mafia Boss & My Friend Stole The Credit... Now He’s My PASTRY Apprentice! 🥐,2026-05-08,1918,18026,175,7
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,w0d7Jv2t570,I Married A Billionaire In A Coma For Money... Then He Woke Up & Caught Me! 😱💍,2026-05-07,1766,75889,758,19
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,2rRT2qiPmf0,🦇I Risked My Life To Leave My Toxic Master... And Woke Up In A Prince’s Bed✨,2026-05-07,64,1439,42,0
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,7H-rP59zLNA,"👑Discarded By A Lord, Rescued By A Prince: 🔥The Revenge Of The Blood Thrall!",2026-05-07,1933,5453,85,1
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,RJ7R3U2m3L0,"☕️From Coffee Girl To Super-Producer: I Built His Career, Now I’m Taking It Back🎧",2026-05-06,2024,9747,124,1
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,eg4S4gBLD-E,From Low-Rank Wolf To 🌕The True Luna: My Transformation Shocked The Entire Pack! 💥,2026-05-06,1997,36138,550,8
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,giGRl5VH73s,🧹From School Janitor To Billionaire’s Wife: I Saved His Daughter & He Changed My Life! 💍,2026-05-06,1936,36754,385,9
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,az143Q7vv4k,🫢🫢He found his fated mate!!,2026-05-06,67,8870,273,2
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,bCO8O7xbPzA,"♟️He Thinks I'm Crying At Home, But I'm Planning My Exit With His Mom! 👑",2026-05-06,1536,11861,107,1
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,soTP1WVYJdo,❄️The Rejected Luna Returned With A Secret Heir—And A Powerful Clan Behind Her! 🤰,2026-05-05,1108,18334,226,7
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,9fmGSejOUBU,"👑REJECTED BY THE ALPHA, CLAIMED BY THE CROWN: The Silver Snow Princess🐺",2026-05-05,60,4108,110,0
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,bNXFIjWX-ao,"💔""Get Rid Of The Baby!"" I Left My Alpha Husband, Now He Discovered I’m His Queen!🐺",2026-05-04,1165,4818,64,0
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,iBU_qdqeBcI,🤫The Coldest Surgeon In The Hospital Doesn't Know I’m Carrying His Heir... 🏥,2026-05-04,1687,19532,190,5
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,UPlt0wIHfzc,👠Revenge Is A Dish Best Served By A Billionaire: Replacing My Cheating Fiancé! 🥂,2026-05-04,1426,17301,226,3
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,zYZHk7NqyTc,🖤🏁HE CHEATED. I LEAVE. MY BILLIONAIRE EX IS WAITING. 😎,2026-05-03,1412,9459,95,1
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,qSawJwJURW0,"🥀The Alpha Rejected Me, But I Returned As The Lycan Queen He Must Bow To! 💍",2026-05-03,1150,16033,257,1
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,0SE_oopKIDc,"🫨The ""Homeless Man"" Who Impregnated Me 6 Years Ago Is Now My Billionaire Boss! 👪",2026-05-03,1225,9027,82,6
YouTube,蒋晓薇,UCnwjt6PgkKuZC4S1A0yTOFQ,DramaWithBestie,PXcuXN82EpA,🫣From a One-Night Stand to CEO’s Office: I Met the Father of My Secret Son Again! 💍,2026-05-02,1456,11336,101,6
